"","fishery","area","year","species","type","inpN","lenbin","value","obs"
"424",1,1,33,"Capelin",0,992,4,0.0887096774193548,12
"425",1,1,33,"Capelin",0,992,5,1e-06,0
"426",1,1,34,"Capelin",0,1000,1,0.004,113
"427",1,1,34,"Capelin",0,1000,2,0.285,505
"428",1,1,34,"Capelin",0,1000,3,0.634,340
"429",1,1,34,"Capelin",0,1000,4,0.077,42
"430",1,1,34,"Capelin",0,1000,5,1e-06,0
"431",1,1,35,"Capelin",0,987,1,0.00303951367781155,67
"432",1,1,35,"Capelin",0,987,2,0.265450861195542,391
"433",1,1,35,"Capelin",0,987,3,0.628166160081054,459
"434",1,1,35,"Capelin",0,987,4,0.103343465045593,70
"435",1,1,35,"Capelin",0,987,5,1e-06,0
"436",1,1,36,"Capelin",0,992,1,0.00403225806451613,51
"437",1,1,36,"Capelin",0,992,2,0.288306451612903,342
"438",1,1,36,"Capelin",0,992,3,0.621975806451613,481
"439",1,1,36,"Capelin",0,992,4,0.0856854838709677,118
"440",1,1,36,"Capelin",0,992,5,1e-06,0
"441",1,1,37,"Capelin",0,994,1,0.00301810865191147,92
"442",1,1,37,"Capelin",0,994,2,0.266599597585513,331
"443",1,1,37,"Capelin",0,994,3,0.635814889336016,484
"444",1,1,37,"Capelin",0,994,4,0.0945674044265594,87
"445",1,1,37,"Capelin",0,994,5,1e-06,0
"446",1,1,38,"Capelin",0,993,1,0.00302114803625378,169
"447",1,1,38,"Capelin",0,993,2,0.283987915407855,412
"448",1,1,38,"Capelin",0,993,3,0.629405840886203,386
"449",1,1,38,"Capelin",0,993,4,0.0835850956696878,26
"450",1,1,38,"Capelin",0,993,5,1e-06,0
"451",1,1,39,"Capelin",0,992,1,0.0030241935483871,498
"452",1,1,39,"Capelin",0,992,2,0.259072580645161,338
"453",1,1,39,"Capelin",0,992,3,0.637096774193548,145
"454",1,1,39,"Capelin",0,992,4,0.100806451612903,11
"455",1,1,39,"Capelin",0,992,5,1e-06,0
"456",1,1,40,"Capelin",0,992,1,0.00403225806451613,632
"457",1,1,40,"Capelin",0,992,2,0.284274193548387,305
"458",1,1,40,"Capelin",0,992,3,0.637096774193548,52
"459",1,1,40,"Capelin",0,992,4,0.0745967741935484,3
"460",1,1,40,"Capelin",0,992,5,1e-06,0
"461",1,1,41,"Capelin",0,993,1,0.00302114803625378,317
"462",1,1,41,"Capelin",0,993,2,0.264853977844914,462
"463",1,1,41,"Capelin",0,993,3,0.648539778449144,200
"464",1,1,41,"Capelin",0,993,4,0.0835850956696878,14
"465",1,1,41,"Capelin",0,993,5,1e-06,0
"466",1,1,42,"Capelin",0,993,1,0.00302114803625378,186
"467",1,1,42,"Capelin",0,993,2,0.246727089627392,495
"468",1,1,42,"Capelin",0,993,3,0.624370594159114,284
"469",1,1,42,"Capelin",0,993,4,0.125881168177241,28
"470",1,1,42,"Capelin",0,993,5,1e-06,0
"471",1,1,43,"Capelin",0,990,1,0.00303030303030303,608
"472",1,1,43,"Capelin",0,990,2,0.257575757575758,323
"473",1,1,43,"Capelin",0,990,3,0.634343434343434,59
"474",1,1,43,"Capelin",0,990,4,0.105050505050505,0
"475",1,1,43,"Capelin",0,990,5,1e-06,0
"476",1,1,44,"Capelin",0,990,1,0.00404040404040404,400
"477",1,1,44,"Capelin",0,990,2,0.274747474747475,460
"478",1,1,44,"Capelin",0,990,3,0.637373737373737,125
"479",1,1,44,"Capelin",0,990,4,0.0838383838383838,5
"480",1,1,44,"Capelin",0,990,5,1e-06,0
"481",1,1,45,"Capelin",0,990,1,0.00303030303030303,222
"482",1,1,45,"Capelin",0,990,2,0.281818181818182,489
"483",1,1,45,"Capelin",0,990,3,0.631313131313131,262
"484",1,1,45,"Capelin",0,990,4,0.0838383838383838,17
"485",1,1,45,"Capelin",0,990,5,1e-06,0
"486",1,1,46,"Capelin",0,993,1,0.00302114803625378,104
"487",1,1,46,"Capelin",0,993,2,0.264853977844914,470
"488",1,1,46,"Capelin",0,993,3,0.625377643504532,375
"489",1,1,46,"Capelin",0,993,4,0.1067472306143,44
"490",1,1,46,"Capelin",0,993,5,1e-06,0
"491",1,1,47,"Capelin",0,989,1,0.00303336703741153,371
"492",1,1,47,"Capelin",0,989,2,0.269969666329626,339
"493",1,1,47,"Capelin",0,989,3,0.638018200202224,245
"494",1,1,47,"Capelin",0,989,4,0.0889787664307381,34
"495",1,1,47,"Capelin",0,989,5,1e-06,0
"496",1,1,48,"Capelin",0,987,1,0.00405268490374873,168
"497",1,1,48,"Capelin",0,987,2,0.279635258358663,439
"498",1,1,48,"Capelin",0,987,3,0.634245187436677,344
"499",1,1,48,"Capelin",0,987,4,0.0820668693009119,36
"500",1,1,48,"Capelin",0,987,5,1e-06,0
"501",1,1,49,"Capelin",0,994,1,0.00301810865191147,212
"502",1,1,49,"Capelin",0,994,2,0.261569416498994,413
"503",1,1,49,"Capelin",0,994,3,0.637826961770624,327
"504",1,1,49,"Capelin",0,994,4,0.0975855130784708,42
"505",1,1,49,"Capelin",0,994,5,1e-06,0
"506",1,1,50,"Capelin",0,996,1,0.00301204819277108,528
"507",1,1,50,"Capelin",0,996,2,0.270080321285141,334
"508",1,1,50,"Capelin",0,996,3,0.6285140562249,118
"509",1,1,50,"Capelin",0,996,4,0.0983935742971888,16
"510",1,1,50,"Capelin",0,996,5,1e-06,0
"511",1,1,51,"Capelin",0,989,1,0.00303336703741153,386
"512",1,1,51,"Capelin",0,989,2,0.259858442871587,427
"513",1,1,51,"Capelin",0,989,3,0.609706774519717,162
"514",1,1,51,"Capelin",0,989,4,0.127401415571284,14
"515",1,1,51,"Capelin",0,989,5,1e-06,0
"516",1,1,52,"Capelin",0,994,1,0.00301810865191147,656
"517",1,1,52,"Capelin",0,994,2,0.290744466800805,286
"518",1,1,52,"Capelin",0,994,3,0.626760563380282,49
"519",1,1,52,"Capelin",0,994,4,0.079476861167002,3
"520",1,1,52,"Capelin",0,994,5,1e-06,0
"521",1,1,53,"Capelin",0,995,1,0.00301507537688442,378
"522",1,1,53,"Capelin",0,995,2,0.271356783919598,403
"523",1,1,53,"Capelin",0,995,3,0.633165829145729,188
"524",1,1,53,"Capelin",0,995,4,0.0924623115577889,26
"525",1,1,53,"Capelin",0,995,5,1e-06,0
"526",1,1,54,"Capelin",0,992,1,0.0030241935483871,242
"527",1,1,54,"Capelin",0,992,2,0.26008064516129,398
"528",1,1,54,"Capelin",0,992,3,0.639112903225806,299
"529",1,1,54,"Capelin",0,992,4,0.0977822580645161,53
"530",1,1,54,"Capelin",0,992,5,1e-06,0
"531",1,1,55,"Capelin",0,992,1,0.00403225806451613,691
"532",1,1,55,"Capelin",0,992,2,0.284274193548387,270
"533",1,1,55,"Capelin",0,992,3,0.622983870967742,31
"534",1,1,55,"Capelin",0,992,4,0.0887096774193548,0
"535",1,1,55,"Capelin",0,992,5,1e-06,0
"536",1,1,56,"Capelin",0,994,1,0.00301810865191147,478
"537",1,1,56,"Capelin",0,994,2,0.262575452716298,372
"538",1,1,56,"Capelin",0,994,3,0.630784708249497,132
"539",1,1,56,"Capelin",0,994,4,0.103621730382294,12
"540",1,1,56,"Capelin",0,994,5,1e-06,0
"541",1,1,57,"Capelin",0,996,1,0.00301204819277108,269
"542",1,1,57,"Capelin",0,996,2,0.27710843373494,505
"543",1,1,57,"Capelin",0,996,3,0.63855421686747,210
"544",1,1,57,"Capelin",0,996,4,0.0813253012048193,12
"545",1,1,57,"Capelin",0,996,5,1e-06,0
"546",1,1,58,"Capelin",0,995,1,0.00301507537688442,214
"547",1,1,58,"Capelin",0,995,2,0.250251256281407,487
"548",1,1,58,"Capelin",0,995,3,0.634170854271357,271
"549",1,1,58,"Capelin",0,995,4,0.112562814070352,23
"550",1,1,58,"Capelin",0,995,5,1e-06,0
"551",1,1,59,"Capelin",0,992,1,0.0030241935483871,229
"552",1,1,59,"Capelin",0,992,2,0.270161290322581,435
"553",1,1,59,"Capelin",0,992,3,0.618951612903226,304
"554",1,1,59,"Capelin",0,992,4,0.107862903225806,24
"555",1,1,59,"Capelin",0,992,5,1e-06,0
"556",1,1,60,"Capelin",0,994,1,0.00301810865191147,660
"557",1,1,60,"Capelin",0,994,2,0.268611670020121,285
"558",1,1,60,"Capelin",0,994,3,0.641851106639839,47
"559",1,1,60,"Capelin",0,994,4,0.0865191146881288,2
"560",1,1,60,"Capelin",0,994,5,1e-06,0
"561",1,1,61,"Capelin",0,994,1,0.00301810865191147,398
"562",1,1,61,"Capelin",0,994,2,0.261569416498994,440
"563",1,1,61,"Capelin",0,994,3,0.638832997987928,146
"564",1,1,61,"Capelin",0,994,4,0.096579476861167,10
"565",1,1,61,"Capelin",0,994,5,1e-06,0
"566",1,1,62,"Capelin",0,992,1,0.0030241935483871,262
"567",1,1,62,"Capelin",0,992,2,0.255040322580645,599
"568",1,1,62,"Capelin",0,992,3,0.638104838709677,130
"569",1,1,62,"Capelin",0,992,4,0.10383064516129,1
"570",1,1,62,"Capelin",0,992,5,1e-06,0
"571",1,1,63,"Capelin",0,998,1,0.0030060120240481,689
"572",1,1,63,"Capelin",0,998,2,0.270541082164329,290
"573",1,1,63,"Capelin",0,998,3,0.625250501002004,19
"574",1,1,63,"Capelin",0,998,4,0.101202404809619,0
"575",1,1,63,"Capelin",0,998,5,1e-06,0
"576",1,1,64,"Capelin",0,989,1,0.00303336703741153,356
"577",1,1,64,"Capelin",0,989,2,0.253791708796764,525
"578",1,1,64,"Capelin",0,989,3,0.621840242669363,104
"579",1,1,64,"Capelin",0,989,4,0.121334681496461,4
"580",1,1,64,"Capelin",0,989,5,1e-06,0
"581",1,1,65,"Capelin",0,993,1,0.0040281973816717,596
"582",1,1,65,"Capelin",0,993,2,0.274924471299094,346
"583",1,1,65,"Capelin",0,993,3,0.629405840886203,50
"584",1,1,65,"Capelin",0,993,4,0.0916414904330312,1
"585",1,1,65,"Capelin",0,993,5,1e-06,0
"586",1,1,66,"Capelin",0,992,1,0.00403225806451613,405
"587",1,1,66,"Capelin",0,992,2,0.284274193548387,523
"588",1,1,66,"Capelin",0,992,3,0.63508064516129,63
"589",1,1,66,"Capelin",0,992,4,0.0766129032258065,1
"590",1,1,66,"Capelin",0,992,5,1e-06,0
"591",1,1,67,"Capelin",0,989,1,0.00303336703741153,668
"592",1,1,67,"Capelin",0,989,2,0.250758341759353,290
"593",1,1,67,"Capelin",0,989,3,0.627906976744186,31
"594",1,1,67,"Capelin",0,989,4,0.11830131445905,0
"595",1,1,67,"Capelin",0,989,5,1e-06,0
"596",1,1,68,"Capelin",0,995,1,0.00301507537688442,715
"597",1,1,68,"Capelin",0,995,2,0.269346733668342,256
"598",1,1,68,"Capelin",0,995,3,0.621105527638191,24
"599",1,1,68,"Capelin",0,995,4,0.106532663316583,0
"600",1,1,68,"Capelin",0,995,5,1e-06,0
"601",1,1,69,"Capelin",0,996,1,0.00301204819277108,537
"602",1,1,69,"Capelin",0,996,2,0.276104417670683,389
"603",1,1,69,"Capelin",0,996,3,0.632530120481928,69
"604",1,1,69,"Capelin",0,996,4,0.0883534136546185,1
"605",1,1,69,"Capelin",0,996,5,1e-06,0
"606",1,1,70,"Capelin",0,989,1,0.00303336703741153,413
"607",1,1,70,"Capelin",0,989,2,0.266936299292214,470
"608",1,1,70,"Capelin",0,989,3,0.638018200202224,105
"609",1,1,70,"Capelin",0,989,4,0.0920121334681496,1
"610",1,1,70,"Capelin",0,989,5,1e-06,0
"611",1,1,71,"Capelin",0,994,1,0.00402414486921529,690
"612",1,1,71,"Capelin",0,994,2,0.265593561368209,265
"613",1,1,71,"Capelin",0,994,3,0.62374245472837,37
"614",1,1,71,"Capelin",0,994,4,0.106639839034205,2
"615",1,1,71,"Capelin",0,994,5,1e-06,0
"616",1,1,72,"Capelin",0,990,1,0.00303030303030303,429
"617",1,1,72,"Capelin",0,990,2,0.268686868686869,455
"618",1,1,72,"Capelin",0,990,3,0.633333333333333,103
"619",1,1,72,"Capelin",0,990,4,0.094949494949495,3
"620",1,1,72,"Capelin",0,990,5,1e-06,0
"621",1,1,73,"Capelin",0,990,1,0.00404040404040404,685
"622",1,1,73,"Capelin",0,990,2,0.283838383838384,268
"623",1,1,73,"Capelin",0,990,3,0.631313131313131,35
"624",1,1,73,"Capelin",0,990,4,0.0808080808080808,2
"625",1,1,73,"Capelin",0,990,5,1e-06,0
"626",1,1,74,"Capelin",0,994,1,0.00301810865191147,466
"627",1,1,74,"Capelin",0,994,2,0.248490945674044,411
"628",1,1,74,"Capelin",0,994,3,0.619718309859155,104
"629",1,1,74,"Capelin",0,994,4,0.128772635814889,13
"630",1,1,74,"Capelin",0,994,5,1e-06,0
"631",1,1,75,"Capelin",0,990,1,0.00303030303030303,635
"632",1,1,75,"Capelin",0,990,2,0.270707070707071,303
"633",1,1,75,"Capelin",0,990,3,0.621212121212121,50
"634",1,1,75,"Capelin",0,990,4,0.105050505050505,2
"635",1,1,75,"Capelin",0,990,5,1e-06,0
"636",1,1,76,"Capelin",0,992,1,0.0030241935483871,721
"637",1,1,76,"Capelin",0,992,2,0.273185483870968,254
"638",1,1,76,"Capelin",0,992,3,0.633064516129032,17
"639",1,1,76,"Capelin",0,992,4,0.0907258064516129,0
"640",1,1,76,"Capelin",0,992,5,1e-06,0
"641",1,1,77,"Capelin",0,992,1,0.0030241935483871,462
"642",1,1,77,"Capelin",0,992,2,0.258064516129032,497
"643",1,1,77,"Capelin",0,992,3,0.625,32
"644",1,1,77,"Capelin",0,992,4,0.113911290322581,1
"645",1,1,77,"Capelin",0,992,5,1e-06,0
"646",1,1,78,"Capelin",0,996,1,0.00401606425702811,587
"647",1,1,78,"Capelin",0,996,2,0.278112449799197,382
"648",1,1,78,"Capelin",0,996,3,0.622489959839357,27
"649",1,1,78,"Capelin",0,996,4,0.0953815261044177,0
"650",1,1,78,"Capelin",0,996,5,1e-06,0
"651",1,1,79,"Capelin",0,996,1,0.00301204819277108,410
"652",1,1,79,"Capelin",0,996,2,0.266064257028112,545
"653",1,1,79,"Capelin",0,996,3,0.632530120481928,41
"654",1,1,79,"Capelin",0,996,4,0.0983935742971888,0
"655",1,1,79,"Capelin",0,996,5,1e-06,0
"656",1,1,80,"Capelin",0,995,1,0.00301507537688442,466
"657",1,1,80,"Capelin",0,995,2,0.263316582914573,477
"658",1,1,80,"Capelin",0,995,3,0.62713567839196,52
"659",1,1,80,"Capelin",0,995,4,0.106532663316583,0
"660",1,1,80,"Capelin",0,995,5,1e-06,0
"661",1,1,15,"Green_halibut",0,557,1,1e-06,293
"662",1,1,15,"Green_halibut",0,557,2,1e-06,147
"663",1,1,15,"Green_halibut",0,557,3,0.0161579892280072,45
"664",1,1,15,"Green_halibut",0,557,4,0.824057450628366,18
"665",1,1,15,"Green_halibut",0,557,5,0.159784560143627,54
"666",1,1,16,"Green_halibut",0,726,1,1e-06,87
"667",1,1,16,"Green_halibut",0,726,2,1e-06,245
"668",1,1,16,"Green_halibut",0,726,3,0.0289256198347107,217
"669",1,1,16,"Green_halibut",0,726,4,0.856749311294766,83
"670",1,1,16,"Green_halibut",0,726,5,0.114325068870523,94
"671",1,1,17,"Green_halibut",0,704,1,1e-06,29
"672",1,1,17,"Green_halibut",0,704,2,1e-06,106
"673",1,1,17,"Green_halibut",0,704,3,0.0326704545454545,226
"674",1,1,17,"Green_halibut",0,704,4,0.855113636363636,182
"675",1,1,17,"Green_halibut",0,704,5,0.112215909090909,161
"676",1,1,18,"Green_halibut",0,694,1,1e-06,4
"677",1,1,18,"Green_halibut",0,694,2,1e-06,41
"678",1,1,18,"Green_halibut",0,694,3,0.037463976945245,167
"679",1,1,18,"Green_halibut",0,694,4,0.867435158501441,255
"680",1,1,18,"Green_halibut",0,694,5,0.0951008645533141,227
"681",1,1,19,"Green_halibut",0,713,1,1e-06,4
"682",1,1,19,"Green_halibut",0,713,2,1e-06,20
"683",1,1,19,"Green_halibut",0,713,3,0.0378681626928471,96
"684",1,1,19,"Green_halibut",0,713,4,0.863955119214586,234
"685",1,1,19,"Green_halibut",0,713,5,0.0981767180925666,359
"686",1,1,20,"Green_halibut",0,690,1,1e-06,7
"687",1,1,20,"Green_halibut",0,690,2,1e-06,10
"688",1,1,20,"Green_halibut",0,690,3,0.0434782608695652,50
"689",1,1,20,"Green_halibut",0,690,4,0.869565217391304,172
"690",1,1,20,"Green_halibut",0,690,5,0.0869565217391304,451
"691",1,1,21,"Green_halibut",0,717,1,1e-06,2
"692",1,1,21,"Green_halibut",0,717,2,1e-06,7
"693",1,1,21,"Green_halibut",0,717,3,0.0404463040446304,22
"694",1,1,21,"Green_halibut",0,717,4,0.870292887029289,140
"695",1,1,21,"Green_halibut",0,717,5,0.0892608089260809,546
"696",1,1,22,"Green_halibut",0,708,1,1e-06,64
"697",1,1,22,"Green_halibut",0,708,2,1e-06,19
"698",1,1,22,"Green_halibut",0,708,3,0.0423728813559322,18
"699",1,1,22,"Green_halibut",0,708,4,0.86864406779661,98
"700",1,1,22,"Green_halibut",0,708,5,0.0889830508474576,509
"701",1,1,23,"Green_halibut",0,705,1,1e-06,12
"702",1,1,23,"Green_halibut",0,705,2,1e-06,36
"703",1,1,23,"Green_halibut",0,705,3,0.0439716312056738,42
"704",1,1,23,"Green_halibut",0,705,4,0.869503546099291,63
"705",1,1,23,"Green_halibut",0,705,5,0.0865248226950355,552
"706",1,1,24,"Green_halibut",0,724,1,1e-06,8
"707",1,1,24,"Green_halibut",0,724,2,1e-06,27
"708",1,1,24,"Green_halibut",0,724,3,0.0455801104972376,28
"709",1,1,24,"Green_halibut",0,724,4,0.879834254143646,77
"710",1,1,24,"Green_halibut",0,724,5,0.074585635359116,584
"711",1,1,25,"Green_halibut",0,751,1,1e-06,21
"712",1,1,25,"Green_halibut",0,751,2,1e-06,20
"713",1,1,25,"Green_halibut",0,751,3,0.0386151797603196,27
"714",1,1,25,"Green_halibut",0,751,4,0.868175765645806,55
"715",1,1,25,"Green_halibut",0,751,5,0.0932090545938748,628
"716",1,1,26,"Green_halibut",0,744,1,1e-06,2
"717",1,1,26,"Green_halibut",0,744,2,1e-06,20
"718",1,1,26,"Green_halibut",0,744,3,0.0376344086021505,41
"719",1,1,26,"Green_halibut",0,744,4,0.864247311827957,70
"720",1,1,26,"Green_halibut",0,744,5,0.0981182795698925,611
"721",1,1,27,"Green_halibut",0,715,1,1e-06,72
"722",1,1,27,"Green_halibut",0,715,2,1e-06,38
"723",1,1,27,"Green_halibut",0,715,3,0.034965034965035,20
"724",1,1,27,"Green_halibut",0,715,4,0.864335664335664,44
"725",1,1,27,"Green_halibut",0,715,5,0.100699300699301,541
"726",1,1,28,"Green_halibut",0,749,1,1e-06,21
"727",1,1,28,"Green_halibut",0,749,2,1e-06,48
"728",1,1,28,"Green_halibut",0,749,3,0.0307076101468625,50
"729",1,1,28,"Green_halibut",0,749,4,0.863818424566088,42
"730",1,1,28,"Green_halibut",0,749,5,0.105473965287049,588
"731",1,1,29,"Green_halibut",0,763,1,1e-06,22
"732",1,1,29,"Green_halibut",0,763,2,1e-06,36
"733",1,1,29,"Green_halibut",0,763,3,0.0301441677588467,55
"734",1,1,29,"Green_halibut",0,763,4,0.845347313237221,79
"735",1,1,29,"Green_halibut",0,763,5,0.124508519003932,571
"736",1,1,30,"Green_halibut",0,753,1,1e-06,253
"737",1,1,30,"Green_halibut",0,753,2,1e-06,114
"738",1,1,30,"Green_halibut",0,753,3,0.0265604249667995,51
"739",1,1,30,"Green_halibut",0,753,4,0.860557768924303,35
"740",1,1,30,"Green_halibut",0,753,5,0.112881806108898,300
"741",1,1,31,"Green_halibut",0,725,1,1e-06,42
"742",1,1,31,"Green_halibut",0,725,2,1e-06,157
"743",1,1,31,"Green_halibut",0,725,3,0.0275862068965517,138
"744",1,1,31,"Green_halibut",0,725,4,0.859310344827586,89
"745",1,1,31,"Green_halibut",0,725,5,0.113103448275862,299
"746",1,1,32,"Green_halibut",0,708,1,1e-06,15
"747",1,1,32,"Green_halibut",0,708,2,1e-06,82
"748",1,1,32,"Green_halibut",0,708,3,0.0296610169491525,132
"749",1,1,32,"Green_halibut",0,708,4,0.846045197740113,144
"750",1,1,32,"Green_halibut",0,708,5,0.124293785310734,335
"751",1,1,33,"Green_halibut",0,768,1,1e-06,96
"752",1,1,33,"Green_halibut",0,768,2,1e-06,74
"753",1,1,33,"Green_halibut",0,768,3,0.0299479166666667,81
"754",1,1,33,"Green_halibut",0,768,4,0.84765625,149
"755",1,1,33,"Green_halibut",0,768,5,0.122395833333333,368
"756",1,1,34,"Green_halibut",0,725,1,1e-06,19
"757",1,1,34,"Green_halibut",0,725,2,1e-06,66
"758",1,1,34,"Green_halibut",0,725,3,0.0331034482758621,95
"759",1,1,34,"Green_halibut",0,725,4,0.851034482758621,113
"760",1,1,34,"Green_halibut",0,725,5,0.115862068965517,432
"761",1,1,35,"Green_halibut",0,747,1,1e-06,20
"762",1,1,35,"Green_halibut",0,747,2,1e-06,36
"763",1,1,35,"Green_halibut",0,747,3,0.036144578313253,85
"764",1,1,35,"Green_halibut",0,747,4,0.872824631860776,127
"765",1,1,35,"Green_halibut",0,747,5,0.0910307898259705,479
"766",1,1,36,"Green_halibut",0,714,1,1e-06,116
"767",1,1,36,"Green_halibut",0,714,2,1e-06,87
"768",1,1,36,"Green_halibut",0,714,3,0.0420168067226891,57
"769",1,1,36,"Green_halibut",0,714,4,0.868347338935574,103
"770",1,1,36,"Green_halibut",0,714,5,0.0896358543417367,351
"771",1,1,37,"Green_halibut",0,736,1,1e-06,264
"772",1,1,37,"Green_halibut",0,736,2,1e-06,160
"773",1,1,37,"Green_halibut",0,736,3,0.0380434782608696,76
"774",1,1,37,"Green_halibut",0,736,4,0.860054347826087,40
"775",1,1,37,"Green_halibut",0,736,5,0.101902173913043,196
"776",1,1,38,"Green_halibut",0,729,1,1e-06,68
"777",1,1,38,"Green_halibut",0,729,2,1e-06,166
"778",1,1,38,"Green_halibut",0,729,3,0.0384087791495199,182
"779",1,1,38,"Green_halibut",0,729,4,0.860082304526749,99
"780",1,1,38,"Green_halibut",0,729,5,0.101508916323731,214
"781",1,1,39,"Green_halibut",0,693,1,1e-06,32
"782",1,1,39,"Green_halibut",0,693,2,1e-06,85
"783",1,1,39,"Green_halibut",0,693,3,0.0404040404040404,155
"784",1,1,39,"Green_halibut",0,693,4,0.858585858585859,151
"785",1,1,39,"Green_halibut",0,693,5,0.101010101010101,270
"786",1,1,40,"Green_halibut",0,722,1,1e-06,24
"787",1,1,40,"Green_halibut",0,722,2,1e-06,47
"788",1,1,40,"Green_halibut",0,722,3,0.03601108033241,114
"789",1,1,40,"Green_halibut",0,722,4,0.864265927977839,198
"790",1,1,40,"Green_halibut",0,722,5,0.0997229916897507,339
"791",1,1,41,"Green_halibut",0,720,1,1e-06,82
"792",1,1,41,"Green_halibut",0,720,2,1e-06,70
"793",1,1,41,"Green_halibut",0,720,3,0.0361111111111111,78
"794",1,1,41,"Green_halibut",0,720,4,0.841666666666667,164
"795",1,1,41,"Green_halibut",0,720,5,0.122222222222222,326
"796",1,1,42,"Green_halibut",0,765,1,1e-06,154
"797",1,1,42,"Green_halibut",0,765,2,1e-06,113
"798",1,1,42,"Green_halibut",0,765,3,0.0274509803921569,79
"799",1,1,42,"Green_halibut",0,765,4,0.858823529411765,115
"800",1,1,42,"Green_halibut",0,765,5,0.113725490196078,304
"801",1,1,43,"Green_halibut",0,769,1,1e-06,400
"802",1,1,43,"Green_halibut",0,769,2,1e-06,224
"803",1,1,43,"Green_halibut",0,769,3,0.023407022106632,68
"804",1,1,43,"Green_halibut",0,769,4,0.851755526657997,23
"805",1,1,43,"Green_halibut",0,769,5,0.124837451235371,54
"806",1,1,44,"Green_halibut",0,763,1,1e-06,263
"807",1,1,44,"Green_halibut",0,763,2,1e-06,245
"808",1,1,44,"Green_halibut",0,763,3,0.0222804718217562,155
"809",1,1,44,"Green_halibut",0,763,4,0.847968545216252,60
"810",1,1,44,"Green_halibut",0,763,5,0.129750982961992,40
"811",1,1,45,"Green_halibut",0,751,1,1e-06,93
"812",1,1,45,"Green_halibut",0,751,2,1e-06,197
"813",1,1,45,"Green_halibut",0,751,3,0.0213049267643142,211
"814",1,1,45,"Green_halibut",0,751,4,0.849533954727031,153
"815",1,1,45,"Green_halibut",0,751,5,0.129161118508655,97
"816",1,1,46,"Green_halibut",0,712,1,1e-06,348
"817",1,1,46,"Green_halibut",0,712,2,1e-06,173
"818",1,1,46,"Green_halibut",0,712,3,0.0224719101123595,93
"819",1,1,46,"Green_halibut",0,712,4,0.842696629213483,60
"820",1,1,46,"Green_halibut",0,712,5,0.134831460674157,38
"821",1,1,47,"Green_halibut",0,768,1,1e-06,92
"822",1,1,47,"Green_halibut",0,768,2,1e-06,233
"823",1,1,47,"Green_halibut",0,768,3,0.0247395833333333,214
"824",1,1,47,"Green_halibut",0,768,4,0.811197916666667,155
"825",1,1,47,"Green_halibut",0,768,5,0.1640625,74
"826",1,1,48,"Green_halibut",0,744,1,1e-06,17
"827",1,1,48,"Green_halibut",0,744,2,1e-06,116
"828",1,1,48,"Green_halibut",0,744,3,0.0188172043010753,223
"829",1,1,48,"Green_halibut",0,744,4,0.856182795698925,250
"830",1,1,48,"Green_halibut",0,744,5,0.125,138
"831",1,1,49,"Green_halibut",0,704,1,1e-06,2
"832",1,1,49,"Green_halibut",0,704,2,1e-06,42
"833",1,1,49,"Green_halibut",0,704,3,0.0255681818181818,146
"834",1,1,49,"Green_halibut",0,704,4,0.853693181818182,249
"835",1,1,49,"Green_halibut",0,704,5,0.120738636363636,265
"836",1,1,50,"Green_halibut",0,691,1,1e-06,58
"837",1,1,50,"Green_halibut",0,691,2,1e-06,40
"838",1,1,50,"Green_halibut",0,691,3,0.0303907380607815,81
"839",1,1,50,"Green_halibut",0,691,4,0.869753979739508,195
"840",1,1,50,"Green_halibut",0,691,5,0.0998552821997106,317
"841",1,1,51,"Green_halibut",0,747,1,1e-06,83
"842",1,1,51,"Green_halibut",0,747,2,1e-06,85
"843",1,1,51,"Green_halibut",0,747,3,0.0281124497991968,75
"844",1,1,51,"Green_halibut",0,747,4,0.84471218206158,129
"845",1,1,51,"Green_halibut",0,747,5,0.127175368139224,375
"846",1,1,52,"Green_halibut",0,712,1,1e-06,16
"847",1,1,52,"Green_halibut",0,712,2,1e-06,60
"848",1,1,52,"Green_halibut",0,712,3,0.026685393258427,79
"849",1,1,52,"Green_halibut",0,712,4,0.848314606741573,143
"850",1,1,52,"Green_halibut",0,712,5,0.125,414
"851",1,1,53,"Green_halibut",0,696,1,1e-06,44
"852",1,1,53,"Green_halibut",0,696,2,1e-06,39
"853",1,1,53,"Green_halibut",0,696,3,0.028735632183908,71
"854",1,1,53,"Green_halibut",0,696,4,0.864942528735632,112
"855",1,1,53,"Green_halibut",0,696,5,0.10632183908046,430
"856",1,1,54,"Green_halibut",0,697,1,1e-06,424
"857",1,1,54,"Green_halibut",0,697,2,1e-06,196
"858",1,1,54,"Green_halibut",0,697,3,0.03012912482066,39
"859",1,1,54,"Green_halibut",0,697,4,0.859397417503587,15
"860",1,1,54,"Green_halibut",0,697,5,0.110473457675753,23
"861",1,1,55,"Green_halibut",0,743,1,1e-06,90
"862",1,1,55,"Green_halibut",0,743,2,1e-06,277
"863",1,1,55,"Green_halibut",0,743,3,0.0323014804845222,226
"864",1,1,55,"Green_halibut",0,743,4,0.849259757738896,102
"865",1,1,55,"Green_halibut",0,743,5,0.118438761776581,48
"866",1,1,56,"Green_halibut",0,707,1,1e-06,26
"867",1,1,56,"Green_halibut",0,707,2,1e-06,103
"868",1,1,56,"Green_halibut",0,707,3,0.0325318246110325,251
"869",1,1,56,"Green_halibut",0,707,4,0.867043847241867,199
"870",1,1,56,"Green_halibut",0,707,5,0.1004243281471,128
